745.611	320.07	228.069	99.9805	5.00122	352.076	1348.2	35.4058
744.755	317.224	223.374	100.64	5.00122	352.076	1337.38	33.429
743.042	316.056	224.389	100.75	4.98596	352.076	1359.03	33.997
742.185	315.69	223.693	101.08	4.83329	352.076	1359.03	34.7674
739.616	316.667	222.102	99.6507	4.92489	351.962	1340.99	33.6925
739.616	316.3	216.124	96.7929	4.98596	351.962	1362.64	31.1153
737.046	317.634	211.434	94.045	4.95542	351.962	1348.2	31.7183
737.903	319.109	211.415	94.045	4.90962	351.962	1326.55	31.1153
738.759	329.121	220.186	100.09	4.94016	351.962	1377.07	30.5123
738.759	335.226	232.889	100.42	4.84856	351.962	1359.03	31.7806
739.616	337.546	235.931	101.299	4.81803	351.962	1373.46	31.7494
743.042	338.523	219.684	98.5515	4.81803	351.962	1373.46	29.9093
745.611	339.133	210.599	94.4846	4.83329	351.847	1387.9	29.6765
747.325	339.133	210.599	94.8144	4.83329	351.847	1348.2	29.5615
749.038	337.986	205.564	91.6268	4.78749	351.847	1355.42	28.3695
749.038	319.314	203.633	90.7474	4.78749	351.847	1330.16	26.9685
749.894	316.789	195.185	84.9218	4.71116	351.847	1402.33	25.6377
748.181	315.8	188.491	83.6028	4.6959	351.847	1384.29	24.978
746.468	315.446	185.895	81.8442	4.57377	351.847	1377.07	25.323
745.611	314.225	184.577	81.0747	4.40584	351.847	1348.2	24.7422
743.042	313.621	170.908	74.15	4.10051	351.847	1373.46	23.087
740.472	313.124	173.746	76.5682	4.28371	351.847	1369.86	23.0651
737.046	313.248	177.925	77.0078	4.34477	351.847	1362.64	24.0478
736.19	313.614	187.557	81.7343	4.29897	351.847	1359.03	23.4477
736.19	314.591	186.803	78.6566	4.13105	351.847	1369.86	23.7827
736.19	314.898	188.04	79.9756	4.20738	351.847	1387.9	24.415
736.19	315.934	188.245	78.2169	4.36004	351.847	1348.2	23.8054
737.046	322.083	188.245	79.2062	4.45164	351.847	1384.29	22.5681
737.903	328.755	198.75	84.4822	4.43637	351.847	1315.72	24.9542
737.903	334.249	205.363	86.1309	4.4211	351.847	1348.2	25.1458
739.616	336.081	207.643	87.34	4.52797	351.847	1340.99	24.1041
742.185	328.642	203.076	82.8334	4.6043	351.847	1340.99	24.8416
742.185	318.498	198.679	83.4929	4.63483	351.847	1340.99	26.377
743.898	317.521	193.488	81.2946	4.6501	351.847	1340.99	25.7361
742.185	317.93	188.372	78.7665	4.40584	351.847	1380.68	23.8508
741.329	319.475	187.557	78.2169	4.28371	351.847	1359.03	24.3917
742.185	319.719	183.297	76.6781	4.11578	351.847	1344.59	24.415
737.903	320.94	178.308	74.0401	4.26844	351.847	1319.33	23.8281
736.19	321.551	181.176	76.788	4.4669	351.847	1308.51	22.7193
738.759	323.382	183.894	76.1285	4.52797	351.847	1315.72	23.3526
737.046	324.359	193.944	80.745	4.5585	351.847	1351.81	23.9653
737.046	325.684	198.125	75.3591	4.5585	351.847	1355.42	25.2915
737.046	332.417	201.368	78.3268	4.5585	351.962	1337.38	24.7455
738.759	337.296	204.985	78.3268	4.66536	351.962	1337.38	25.4388
741.329	338.645	209.228	79.3161	4.77223	351.962	1330.16	26.6331
742.185	339.327	211.162	79.6458	4.77223	351.962	1315.72	26.112
745.611	320.929	208.649	78.9863	4.75696	351.962	1337.38	24.9385
744.755	319.35	205.561	77.6673	4.71116	351.962	1369.86	24.2445
747.325	317.521	197.121	73.9301	4.68063	351.962	1340.99	26.3517
745.611	317.277	198.067	75.1392	4.71116	351.962	1340.99	26.6862
743.042	316.056	192.879	72.3913	4.71116	351.962	1348.2	24.836
738.759	317.521	176.162	65.5765	4.71116	351.962	1344.59	24.836
737.903	324.933	162.447	61.8393	4.66536	351.962	1351.81	24.0027
737.046	330.297	154.689	57.7724	4.6959	351.962	1326.55	22.5734
738.759	334.729	145.226	54.8046	4.32951	351.962	1340.99	22.5109
739.616	334.371	152.166	57.0029	3.99365	351.962	1355.42	23.8239
739.616	331.807	163.8	59.6409	3.82572	351.962	1348.2	23.3819
739.616	330.818	184.133	66.5657	4.03945	351.962	1359.03	23.4918
740.472	328.988	188.473	66.236	4.14631	351.962	1344.59	24.8831
742.185	328.142	183.899	65.1368	4.37531	351.962	1359.03	26.0761
741.329	326.801	185.55	66.8955	4.58903	351.962	1344.59	25.3469
741.329	326.19	189.243	67.3351	4.49744	351.962	1351.81	25.3469
742.185	325.58	194.659	68.9839	4.32951	352.076	1373.46	26.2007
742.185	325.702	194.659	68.4343	4.4211	352.076	1355.42	26.8138
742.185	326.297	192.623	68.1045	4.66536	352.076	1326.55	26.2007
741.329	326.923	189.199	66.126	4.7417	352.076	1351.81	26.4846
741.329	326.923	185.788	65.6864	4.68063	352.076	1326.55	26.5598
741.329	329.487	184.235	64.6971	4.52797	352.076	1319.33	27.7247
742.185	336.935	181.511	63.7079	4.4669	352.076	1322.94	27.168
743.042	344.139	170.909	59.2013	4.37531	352.076	1337.38	25.9528
746.468	336.774	173.647	61.6194	4.4211	352.076	1312.12	25.8306
743.898	334.615	188.072	66.8955	4.34477	352.076	1351.81	27.6462
743.898	335.47	189.979	66.0161	4.31424	352.076	1366.25	27.2974
744.755	336.301	175.913	60.7401	4.52797	352.076	1359.03	24.9542
745.611	335.836	173.857	60.85	4.71116	352.076	1319.33	25.9774
744.755	335.47	175.668	61.6194	4.61957	352.076	1322.94	27.6462
746.468	334.371	175.102	60.5203	4.45164	352.076	1312.12	25.8793
743.898	332.54	179.052	61.2897	4.34477	352.19	1362.64	26.6862
743.898	331.563	188.463	65.2467	4.32951	352.19	1380.68	28.4689
744.755	329.767	191.166	65.4665	4.49744	352.19	1366.25	28.5233
744.755	328.41	187.536	63.8178	4.54323	352.19	1384.29	27.3756
743.898	327.167	188.889	63.9277	4.68063	352.19	1380.68	29.1658
743.898	326.801	185.962	63.598	4.72643	352.19	1359.03	29.6405
743.898	319.7	182.204	62.2789	4.78749	352.19	1380.68	28.068
743.042	312.882	166.793	57.2228	4.52797	352.19	1359.03	27.4389
742.185	310.806	159.32	55.3542	4.32951	352.19	1351.81	28.565
739.616	311.9	171.252	59.0914	4.29897	352.19	1348.2	28.0153
737.903	321.306	171.252	57.8823	4.22264	352.19	1377.07	28.0153
737.903	323.016	172.152	58.1021	4.23791	352.19	1351.81	28.1208
739.616	322.772	172.152	56.893	4.29897	352.19	1308.51	28.8078
739.616	320.94	180.042	60.0806	4.43637	352.305	1362.64	28.8078
739.616	320.33	177.459	59.2013	4.5127	352.305	1344.59	29.8847
739.616	319.597	175.669	58.3219	4.5585	352.305	1362.64	28.6455
738.759	319.475	176.076	58.6517	4.54323	352.305	1290.46	28.8623
738.759	320.696	159.656	51.8368	4.49744	352.305	1312.12	29.1956
739.616	320.94	165.236	55.4641	4.54323	352.305	1319.33	29.9839
738.759	321.795	165.436	55.0244	4.22264	352.305	1333.77	28.8974
740.472	322.527	169.13	55.6839	3.97838	352.305	1326.55	29.5508
741.329	323.504	184.299	60.4104	4.05471	352.305	1348.2	32.7189
739.616	323.848	184.853	60.4104	4.06998	352.305	1337.38	32.7805
742.185	323.993	186.159	61.1798	4.37531	352.305	1319.33	32.1107
741.329	324.847	189.854	62.7186	4.37531	352.305	1340.99	33.297
740.472	324.676	180.876	59.3112	4.25318	352.305	1355.42	33.3283
741.329	325.58	179.85	60.0806	4.31424	352.305	1384.29	32.8424
739.616	325.214	183.444	60.6302	4.43637	352.305	1362.64	32.9356
738.759	325.58	182.815	60.85	4.49744	352.305	1326.55	35.2632
741.329	325.458	185.377	61.1798	4.5585	352.305	1333.77	34.0672
740.472	325.659	184.918	60.85	4.45164	352.305	1355.42	35.2299
739.616	325.824	188.026	63.488	4.39057	352.305	1319.33	36.427
741.329	325.923	193.324	65.3566	4.32951	352.305	1344.59	36.9739
740.472	314.325	193.324	65.6864	4.28371	352.305	1348.2	37.0791
737.903	312.271	196.253	66.236	4.5127	352.305	1344.59	37.6978
737.903	310.806	196.411	66.7855	4.57377	352.305	1337.38	38.7913
736.19	310.562	205.367	71.2921	4.58903	352.305	1366.25	40.2228
733.62	308.361	208.986	71.512	4.5585	352.305	1355.42	40.9262
731.05	307.143	205.176	70.3029	4.6959	352.305	1322.94	40.4155
730.194	306.391	199.956	69.9731	4.81803	352.305	1344.59	40.2228
728.481	306.024	182.956	62.6087	4.77223	352.305	1337.38	38.6449
727.624	305.433	176.983	62.4988	4.6501	352.305	1340.99	37.7442
727.624	305.678	175.75	61.7294	4.29897	352.305	1330.16	36.5934
725.911	305.556	169.434	58.212	3.99365	352.305	1330.16	33.9742
725.911	305.922	168.23	58.3219	4.14631	352.305	1330.16	34.8558
725.055	312.953	167.121	57.4426	4.02418	352.305	1326.55	34.3849
726.768	320.452	164.973	56.5633	3.94785	352.305	1315.72	32.8951
727.624	326.313	163.761	54.6947	4.05471	352.305	1326.55	34.4208
729.337	329.365	165.501	55.2443	4.13105	352.305	1337.38	33.3911
732.763	331.29	168.134	56.0137	4.26844	352.305	1304.9	31.8019
733.62	331.197	166.497	54.255	4.34477	352.305	1290.46	33.6768
734.477	331.074	172.106	56.6732	4.43637	352.305	1330.16	33.7731
736.19	330.342	177.131	56.4534	4.48217	352.305	1337.38	32.788
737.046	329.365	176.24	56.1236	4.5585	352.305	1250.77	32.2292
737.046	329.365	167.152	53.0459	4.61957	352.305	1265.2	33.282
738.759	328.633	159.087	52.0567	4.49744	352.305	1294.07	32.6004
739.616	327.534	146.354	45.1319	4.34477	352.19	1297.68	30.5791
739.616	326.068	144.169	45.6815	4.20738	352.19	1330.16	29.8847
737.903	324.847	138.059	42.1641	4.02418	352.19	1304.9	28.6455
739.616	323.871	128.861	37.5476	3.97838	352.19	1272.42	27.8587
739.616	322.405	128.333	38.7567	4.05471	352.19	1326.55	27.6525
738.759	327.495	129.645	38.2071	3.91732	352.19	1330.16	27.0335
739.616	334.804	126.735	36.4485	3.84099	352.076	1340.99	27.627
742.185	340.559	127.509	36.8881	3.87152	352.076	1312.12	27.1337
742.185	331.81	129.817	37.6576	3.88679	352.076	1304.9	27.2347
742.185	318.839	129.817	36.7782	3.79519	352.076	1322.94	27.8327
743.042	316.515	127.169	36.9981	3.85625	352.076	1337.38	28.3526
742.185	315.934	129.702	39.1964	3.87152	352.076	1319.33	27.6014
740.472	315.508	137.557	40.7352	3.79519	352.076	1301.29	28.7905
740.472	315.042	148.359	45.4617	3.81045	352.076	1333.77	31.3272
739.616	314.469	151.629	44.5823	3.88679	352.076	1351.81	32.1107
740.472	313.98	152.308	44.4724	4.00892	352.076	1319.33	31.7718
741.329	313.126	155.773	47.0005	4.14631	352.076	1326.55	34.78
739.616	311.172	165.522	50.8476	4.34477	352.076	1326.55	35.566
741.329	310.195	166.907	50.4079	4.31424	352.076	1322.94	34.5903
740.472	309.951	172.903	53.0459	4.5127	352.076	1326.55	36.6779
741.329	309.707	174.851	53.8153	4.6043	352.076	1333.77	39.2496
743.042	309.463	167.253	51.3972	4.7417	352.076	1322.94	38.9544
741.329	309.698	165.253	51.8368	4.81803	352.076	1333.77	37.6745
744.755	310.562	164.29	50.9575	4.84856	352.076	1308.51	37.5277
742.185	310.44	159.445	49.5286	4.66536	352.076	1312.12	38.6513
741.329	309.951	159.424	50.298	4.6043	352.076	1326.55	38.6137
739.616	310.562	158.536	49.1988	4.52797	352.076	1351.81	38.2016
740.472	311.294	159.255	49.8583	4.57377	352.076	1312.12	38.2389
738.759	312.512	161.692	51.617	4.57377	352.076	1304.9	38.2389
737.046	312.515	159.53	49.9683	4.54323	352.076	1351.81	38.2389
738.759	313.126	160.547	50.6278	4.61957	352.076	1326.55	39.3261
737.903	315.079	164.018	52.4963	4.63483	352.076	1344.59	39.48
738.759	315.652	166.841	52.7162	4.57377	352.076	1322.94	39.48
737.903	316.056	165.432	53.2658	4.61957	352.076	1322.94	38.9544
737.046	317.399	163.057	51.8368	4.7417	352.076	1330.16	37.7114
737.046	318.498	161.903	51.617	4.71116	352.076	1333.77	38.8022
737.046	319.463	164.172	51.8368	4.66536	352.076	1322.94	39.5574
738.759	319.719	164.747	53.0459	4.6959	352.076	1315.72	38.5024
737.903	320.131	162.239	51.7269	4.81803	352.076	1322.94	38.6889
738.759	320.692	162.239	53.2658	4.86383	352.076	1301.29	39.6935
737.046	320.94	158.702	51.2873	4.63483	352.076	1286.86	39.0596
738.759	321.184	157.38	51.8368	4.43637	352.076	1340.99	37.3095
737.903	321.184	159.068	52.2765	4.43637	352.076	1344.59	39.2114
738.759	321.285	159.656	52.3864	4.54323	352.19	1362.64	41.1647
739.616	322.161	163.48	54.255	4.71116	352.19	1333.77	39.3645
738.759	322.039	165.365	53.8153	4.71116	352.19	1351.81	38.1643
739.616	322.772	165.365	54.3649	4.71116	352.19	1359.03	40.6439
740.472	323.748	165.408	54.3649	4.80276	352.19	1351.81	40.5646
739.616	323.26	165.408	54.4748	4.75696	352.305	1348.2	39.2114
739.616	323.26	162.415	53.2658	4.6043	352.305	1315.72	38.5388
737.903	323.138	160.101	53.1558	4.54323	352.305	1330.16	39.6935
739.616	323.989	160.101	52.936	4.5585	352.305	1351.81	39.5021
738.759	324.359	160.101	53.0459	4.49744	352.305	1369.86	38.9465
737.903	326.19	160.646	53.8153	4.45164	352.419	1362.64	39.5402
740.472	333.895	160.768	54.3649	4.4669	352.419	1373.46	40.2115
740.472	340.842	163.256	54.4748	4.57377	352.419	1398.72	40.8854
743.042	340.321	171.418	57.7724	4.58903	352.533	1387.9	42.1183
744.755	329.138	172.402	58.8715	4.5585	352.533	1369.86	42.2412
744.755	322.283	173.384	59.8608	4.57377	352.533	1359.03	43.3882
744.755	320.895	178.486	61.9492	4.81803	352.648	1398.72	45.3401
743.042	320.92	189.603	67.2252	4.92489	352.648	1369.86	44.7766
743.042	320.529	191.173	67.6649	4.90962	352.762	1398.72	46.1303
743.042	320.33	188.839	68.5442	4.94016	352.762	1366.25	47.3976
743.042	320.113	185.346	68.2145	5.06229	352.762	1391.51	44.3877
742.185	319.475	173.397	61.5095	5.03175	352.876	1377.07	42.994
741.329	319.333	172.9	63.488	4.98596	352.876	1384.29	44.2946
741.329	319.102	172.103	62.7186	4.81803	352.991	1355.42	43.091
738.759	319.109	166.316	59.3112	4.6501	352.991	1333.77	40.7235
740.472	320.33	169.761	61.1798	4.6501	352.991	1344.59	43.3029
742.185	325.214	173.869	62.7186	4.6043	353.105	1351.81	43.0366
743.042	332.898	184.347	67.2252	4.77223	353.105	1355.42	41.8589
745.611	337.912	192.855	69.9731	5.03175	353.105	1369.86	43.1221
745.611	330.553	180.875	64.807	5.03175	353.219	1384.29	44.3877
744.755	323.26	181.395	67.2252	5.07755	353.219	1330.16	42.5113
744.755	323.382	183.165	67.7748	4.98596	353.219	1366.25	41.9839
745.611	324.603	180.498	66.5657	4.89436	353.334	1359.03	42.7234
745.611	317.622	183.351	67.6649	4.94016	353.334	1395.12	43.9073
742.185	315.446	186.399	69.2037	4.98596	353.334	1402.33	42.5959
741.329	313.004	186.399	68.3244	4.92489	353.334	1369.86	41.9839
739.616	312.882	181.185	67.1153	4.97069	353.448	1359.03	41.9839
738.759	320.41	180.53	67.3351	5.04702	353.448	1359.03	41.7347
736.19	321.311	179.943	66.7855	4.97069	353.448	1348.2	40.3583
737.046	325.214	177.829	65.6864	4.81803	353.448	1351.81	40.3981
740.472	330.952	179.308	67.0054	4.78749	353.562	1322.94	40.7599
741.329	334.005	186.152	70.3029	4.87909	353.562	1337.38	41.4543
743.042	317.138	188.339	69.7533	5.03175	353.562	1362.64	40.8005
742.185	314.128	180.806	66.7855	5.07755	353.562	1395.12	39.4965
743.042	313.475	184.344	68.3244	5.07755	353.562	1359.03	38.8465
740.472	315.079	184.934	68.874	5.03175	353.677	1369.86	39.6542
739.616	315.446	184.934	69.6434	5.04702	353.677	1377.07	39.5358
737.903	316.667	184.934	69.0938	5.07755	353.677	1391.51	37.6623
738.759	317.399	189.603	71.0723	4.92489	353.677	1369.86	37.6249
737.046	318.727	190.771	71.1822	4.89436	353.791	1355.42	39.7733
737.903	323.871	183.301	67.555	4.83329	353.791	1344.59	37.3106
738.759	330.952	186.345	69.6434	5.06229	353.791	1351.81	37.8127
740.472	336.646	186.808	69.8632	4.97069	353.791	1369.86	38.3882
741.329	341.941	185.449	69.3136	4.81803	353.791	1369.86	36.6582
743.898	342.063	190.367	71.1822	4.95542	353.905	1326.55	37.3479
745.611	341.878	193.073	73.1607	4.97069	353.905	1322.94	39.9332
745.611	341.16	194.586	73.4905	5.06229	353.905	1362.64	37.536
746.468	341.087	196.466	74.15	5.23022	353.905	1395.12	36.8794
749.038	340.842	194.901	73.8202	5.13862	353.905	1413.16	38.7358
749.894	340.452	191.237	72.7211	5.07755	354.02	1359.03	38.658
749.038	330.053	184.462	70.4128	5.15388	354.02	1337.38	36.0792
749.894	319.719	184.462	69.7533	5.13862	354.02	1377.07	35.3221
747.325	318.254	181.222	68.6541	5.06229	354.02	1387.9	36.3672
747.325	316.534	172.336	63.9277	4.89436	354.134	1344.59	34.8016
744.755	326.275	170.846	64.4773	4.83329	354.134	1351.81	32.8278
744.755	330.098	168.353	62.7186	4.63483	354.134	1384.29	33.997
743.898	338.767	175.343	66.3459	4.52797	354.134	1380.68	33.997
743.042	341.941	181.044	67.7748	4.52797	354.134	1402.33	34.5977
745.611	341.077	187.314	69.6434	4.52797	354.134	1395.12	35.2672
746.468	339.866	191.01	70.5227	4.6501	354.249	1384.29	34.6993
746.468	340.223	191.764	71.2921	4.68063	354.249	1362.64	35.3364
748.181	336.579	187.165	69.4235	4.66536	354.249	1380.68	36.5066
748.181	319.963	182.908	68.4343	4.6959	354.249	1391.51	35.0273
746.468	317.888	182.097	67.555	4.71116	354.249	1391.51	34.3295
744.755	316.3	184.862	68.874	4.5127	354.249	1377.07	35.5215
743.898	316.359	187.412	69.8632	4.43637	354.363	1391.51	36.8205
743.042	315.446	191.266	72.2814	4.57377	354.363	1369.86	35.6597
739.616	315.066	193.094	71.6219	4.71116	354.363	1395.12	35.0273
739.616	315.324	192.303	71.9516	4.66536	354.363	1387.9	37.4182
740.472	315.446	189.111	69.2037	4.6501	354.363	1377.07	36.258
737.903	315.812	182.799	68.2145	4.63483	354.477	1377.07	33.8977
738.759	316.422	178.69	66.6756	4.5585	354.477	1377.07	35.6597
737.903	316.3	178.69	67.2252	4.52797	354.477	1384.29	36.0825
738.759	316.056	179.737	67.2252	4.49744	354.477	1391.51	33.0095
737.903	317.033	179.074	66.7855	4.43637	354.477	1402.33	33.0095
738.759	317.216	179.711	66.7855	4.40584	354.477	1337.38	35.3843
737.903	317.399	185.711	68.9839	4.43637	354.592	1337.38	35.5904
737.903	317.811	192.371	71.9516	4.36004	354.592	1351.81	34.8016
736.19	317.643	193.048	71.4021	4.48217	354.592	1344.59	36.01
737.046	317.521	196.104	73.9301	4.78749	354.592	1366.25	36.4709
737.903	322.527	185.44	68.3244	4.66536	354.592	1344.59	34.6993
739.616	330.22	181.717	67.0054	4.58903	354.592	1387.9	34.5977
742.185	333.761	191.266	71.8417	4.57377	354.592	1380.68	36.3287
744.755	325.854	199.285	74.0401	4.5127	354.706	1387.9	36.4352
744.755	316.178	199.285	73.6004	4.4669	354.706	1380.68	36.5424
744.755	314.585	207.09	78.3268	4.6501	354.706	1366.25	37.255
741.329	315.324	209.425	78.107	4.80276	354.706	1387.9	38.0468
741.329	316.167	208.659	78.2169	4.97069	354.706	1369.86	37.9344
739.616	316.3	209.702	78.8764	5.07755	354.706	1362.64	37.3284
739.616	319.597	210.261	79.7557	4.90962	354.706	1366.25	37.5504
739.616	329.243	210.032	79.9756	4.87909	354.821	1355.42	38.9238
741.329	334.348	208.701	79.9756	5.01649	354.821	1362.64	38.35
742.185	324.237	204.984	77.1177	5.07755	354.821	1391.51	35.9712
740.472	323.424	199.087	74.5896	5.07755	354.821	1362.64	36.6215
740.472	323.871	196.138	75.6888	5.10809	354.821	1402.33	37.236
740.472	323.138	199.469	76.2384	5.10809	354.821	1395.12	34.7088
739.616	322.894	198.117	74.8095	5.01649	354.821	1405.94	33.449
739.616	322.527	193.844	73.0508	4.98596	354.935	1355.42	34.9045
742.185	321.795	189.243	72.0616	4.86383	354.935	1355.42	34.5977
740.472	320.818	192.518	72.5012	4.68063	354.935	1351.81	32.573
740.472	320.085	198.494	74.4797	4.57377	354.935	1405.94	32.573
739.616	318.987	200.04	75.5789	4.5585	354.935	1380.68	36.1876
738.759	318.349	204.601	76.788	4.68063	354.935	1369.86	36.1876
738.759	317.888	204.601	75.6888	4.58903	355.049	1369.86	33.799
737.903	317.399	202.711	76.2384	4.48217	355.049	1380.68	35.0273
738.759	317.521	204.031	77.8872	4.58903	355.049	1380.68	36.8922
738.759	317.873	211.741	80.1954	4.78749	355.049	1359.03	36.8922
739.616	317.521	218.075	82.7235	4.7417	355.049	1380.68	35.7292
739.616	317.766	220.179	81.9541	4.7417	355.049	1387.9	37.1454
738.759	318.01	223.376	84.4822	4.83329	355.049	1366.25	37.9718
738.759	318.376	226.958	85.1417	5.04702	355.049	1322.94	38.0468
737.903	318.254	230.113	88.3293	5.30655	355.049	1377.07	37.5132
737.903	319.231	226.144	85.6913	5.32181	355.049	1333.77	38.1978
739.616	319.475	224.129	86.021	5.29128	355.049	1326.55	37.5504
738.759	319.597	220.998	85.6913	5.16915	355.049	1351.81	38.0845
739.616	320.4	217.81	83.6028	4.89436	355.049	1312.12	37.4761
739.616	320.452	229.549	89.2086	4.81803	355.164	1384.29	38.2737
737.903	320.818	231.433	88.659	4.80276	355.164	1380.68	38.9626
737.903	321.306	234.078	91.0772	4.97069	355.164	1359.03	38.9238
738.759	320.94	238.046	91.7367	5.00122	355.164	1384.29	37.6998
738.759	321.917	237.593	91.5169	4.97069	355.164	1369.86	38.5419
739.616	321.429	232.033	89.5383	5.06229	355.164	1369.86	39.6938
739.616	321.672	221.165	86.3508	5.15388	355.164	1355.42	37.6623
739.616	321.673	218.967	86.021	5.09282	355.164	1377.07	35.0773
739.616	321.795	223.853	87.2301	4.89436	355.164	1362.64	36.8677
738.759	321.429	225.119	90.1979	4.83329	355.164	1395.12	38.6546
738.759	321.917	225.818	89.8681	4.95542	355.164	1369.86	36.1877
737.903	321.551	222.838	86.1309	5.04702	355.164	1369.86	33.7924
737.903	322.134	224.603	87.9995	5.04702	355.164	1359.03	36.3312
738.759	321.917	227.611	87.34	5.09282	355.164	1384.29	35.2869
739.616	321.429	230.193	89.2086	5.10809	355.164	1380.68	34.6743
738.759	322.65	233.821	90.0879	5.15388	355.164	1366.25	35.8281
739.616	323.255	236.784	92.2863	5.16915	355.164	1377.07	36.3672
738.759	323.156	239.022	92.9458	5.18442	355.164	1359.03	34.6743
738.759	323.211	237.835	91.6268	5.18442	355.164	1373.46	35.8995
740.472	323.41	239.686	93.935	5.30655	355.164	1387.9	35.3711
738.759	323.626	239.087	93.2755	5.30655	355.164	1369.86	35.3711
739.616	323.871	232.177	90.4177	5.00122	355.164	1377.07	34.6993
740.472	323.382	231.659	90.8574	4.89436	355.164	1366.25	34.1303
738.759	323.626	227.316	88.5491	4.71116	355.164	1391.51	33.5273
738.759	323.005	225.737	87.6698	4.72643	355.278	1330.16	33.5273
739.616	323.26	223.641	86.1309	4.72643	355.278	1387.9	33.0214
738.759	321.908	224.483	87.34	4.78749	355.278	1366.25	31.2071
738.759	324.237	213.907	81.9541	4.86383	355.278	1344.59	30.6324
738.759	323.26	200.903	77.0078	4.89436	355.278	1355.42	30.5123
739.616	322.65	195.709	74.5896	4.80276	355.278	1377.07	28.6191
738.759	323.382	193.34	73.2706	4.54323	355.278	1355.42	26.7892
