743.042	338.523	219.684	98.5515	48.7665	351.962	1373.46	4.81803	29.9093
745.611	339.133	210.599	94.4846	48.0337	351.847	1387.9	4.83329	29.6765
747.325	339.133	210.599	94.8144	48.0337	351.847	1348.2	4.83329	29.5615
749.038	337.986	205.564	91.6268	47.4231	351.847	1355.42	4.78749	28.3695
749.038	319.314	203.633	90.7474	47.4231	351.847	1330.16	4.78749	26.9685
749.894	316.789	195.185	84.9218	45.9575	351.847	1402.33	4.71116	25.6377
748.181	315.8	188.491	83.6028	45.1637	351.847	1384.29	4.6959	24.978
746.468	315.446	185.895	81.8442	45.1637	351.847	1377.07	4.57377	25.323
745.611	314.225	184.577	81.0747	45.1637	351.847	1348.2	4.40584	24.7422
743.042	313.621	170.908	74.15	43.2096	351.847	1373.46	4.10051	23.087
740.472	313.124	173.746	76.5682	43.7592	351.847	1369.86	4.28371	23.0651
737.046	313.248	177.925	77.0078	43.7592	351.847	1362.64	4.34477	24.0478
736.19	313.614	187.557	81.7343	44.4919	351.847	1359.03	4.29897	23.4477
736.19	314.591	186.803	78.6566	44.4919	351.847	1369.86	4.13105	23.7827
736.19	314.898	188.04	79.9756	44.4919	351.847	1387.9	4.20738	24.415
736.19	315.934	188.245	78.2169	44.4919	351.847	1348.2	4.36004	23.8054
737.046	322.083	188.245	79.2062	44.4919	351.847	1384.29	4.45164	22.5681
737.903	328.755	198.75	84.4822	45.1026	351.847	1315.72	4.43637	24.9542
737.903	334.249	205.363	86.1309	45.8354	351.847	1348.2	4.4211	25.1458
739.616	336.081	207.643	87.34	45.8354	351.847	1340.99	4.52797	24.1041
742.185	328.642	203.076	82.8334	45.1026	351.847	1340.99	4.6043	24.8416
742.185	318.498	198.679	83.4929	45.1026	351.847	1340.99	4.63483	26.377
743.898	317.521	193.488	81.2946	44.553	351.847	1340.99	4.6501	25.7361
742.185	317.93	188.372	78.7665	44.553	351.847	1380.68	4.40584	23.8508
741.329	319.475	187.557	78.2169	44.553	351.847	1359.03	4.28371	24.3917
742.185	319.719	183.297	76.6781	43.8202	351.847	1344.59	4.11578	24.415
737.903	320.94	178.308	74.0401	43.0264	351.847	1319.33	4.26844	23.8281
736.19	321.551	181.176	76.788	43.7592	351.847	1308.51	4.4669	22.7193
738.759	323.382	183.894	76.1285	43.7592	351.847	1315.72	4.52797	23.3526
737.046	324.359	193.944	80.745	44.3087	351.847	1351.81	4.5585	23.9653
737.046	325.684	198.125	75.3591	42.5989	351.847	1355.42	4.5585	25.2915
737.046	332.417	201.368	78.3268	44.0034	351.962	1337.38	4.5585	24.7455
738.759	337.296	204.985	78.3268	44.0034	351.962	1337.38	4.66536	25.4388
741.329	338.645	209.228	79.3161	44.0034	351.962	1330.16	4.77223	26.6331
742.185	339.327	211.162	79.6458	44.553	351.962	1315.72	4.77223	26.112
745.611	320.929	208.649	78.9863	44.553	351.962	1337.38	4.75696	24.9385
744.755	319.35	205.561	77.6673	44.0034	351.962	1369.86	4.71116	24.2445
747.325	317.521	197.121	73.9301	43.3317	351.962	1340.99	4.68063	26.3517
745.611	317.277	198.067	75.1392	43.3317	351.962	1340.99	4.71116	26.6862
743.042	316.056	192.879	72.3913	42.7821	351.962	1348.2	4.71116	24.836
738.759	317.521	176.162	65.5765	40.828	351.962	1344.59	4.71116	24.836
737.903	324.933	162.447	61.8393	40.2785	351.962	1351.81	4.66536	24.0027
737.046	330.297	154.689	57.7724	38.9961	351.962	1326.55	4.6959	22.5734
738.759	334.729	145.226	54.8046	38.3244	351.962	1340.99	4.32951	22.5109
739.616	334.371	152.166	57.0029	38.3244	351.962	1355.42	3.99365	23.8239
739.616	331.807	163.8	59.6409	39.6067	351.962	1348.2	3.82572	23.3819
739.616	330.818	184.133	66.5657	40.828	351.962	1359.03	4.03945	23.4918
740.472	328.988	188.473	66.236	41.4387	351.962	1344.59	4.14631	24.8831
742.185	328.142	183.899	65.1368	40.8891	351.962	1359.03	4.37531	26.0761
741.329	326.801	185.55	66.8955	40.8891	351.962	1344.59	4.58903	25.3469
741.329	326.19	189.243	67.3351	41.4998	351.962	1351.81	4.49744	25.3469
742.185	325.58	194.659	68.9839	41.4998	352.076	1373.46	4.32951	26.2007
742.185	325.702	194.659	68.4343	41.4998	352.076	1355.42	4.4211	26.8138
742.185	326.297	192.623	68.1045	41.4998	352.076	1326.55	4.66536	26.2007
741.329	326.923	189.199	66.126	40.8891	352.076	1351.81	4.7417	26.4846
741.329	326.923	185.788	65.6864	40.8891	352.076	1326.55	4.68063	26.5598
741.329	329.487	184.235	64.6971	40.8891	352.076	1319.33	4.52797	27.7247
742.185	336.935	181.511	63.7079	40.8891	352.076	1322.94	4.4669	27.168
743.042	344.139	170.909	59.2013	39.4235	352.076	1337.38	4.37531	25.9528
746.468	336.774	173.647	61.6194	39.9731	352.076	1312.12	4.4211	25.8306
743.898	334.615	188.072	66.8955	41.1334	352.076	1351.81	4.34477	27.6462
743.898	335.47	189.979	66.0161	41.1334	352.076	1366.25	4.31424	27.2974
744.755	336.301	175.913	60.7401	39.9731	352.076	1359.03	4.52797	24.9542
745.611	335.836	173.857	60.85	39.4235	352.076	1319.33	4.71116	25.9774
744.755	335.47	175.668	61.6194	39.9731	352.076	1322.94	4.61957	27.6462
746.468	334.371	175.102	60.5203	39.9731	352.076	1312.12	4.45164	25.8793
743.898	332.54	179.052	61.2897	39.9731	352.19	1362.64	4.34477	26.6862
743.898	331.563	188.463	65.2467	40.5227	352.19	1380.68	4.32951	28.4689
744.755	329.767	191.166	65.4665	41.1334	352.19	1366.25	4.49744	28.5233
744.755	328.41	187.536	63.8178	40.5227	352.19	1384.29	4.54323	27.3756
743.898	327.167	188.889	63.9277	40.5227	352.19	1380.68	4.68063	29.1658
743.898	326.801	185.962	63.598	40.5227	352.19	1359.03	4.72643	29.6405
743.898	319.7	182.204	62.2789	39.9121	352.19	1380.68	4.78749	28.068
743.042	312.882	166.793	57.2228	38.4465	352.19	1359.03	4.52797	27.4389
742.185	310.806	159.32	55.3542	37.8969	352.19	1351.81	4.32951	28.565
739.616	311.9	171.252	59.0914	39.0572	352.19	1348.2	4.29897	28.0153
737.903	321.306	171.252	57.8823	39.0572	352.19	1377.07	4.22264	28.0153
737.903	323.016	172.152	58.1021	38.5076	352.19	1351.81	4.23791	28.1208
739.616	322.772	172.152	56.893	38.5076	352.19	1308.51	4.29897	28.8078
739.616	320.94	180.042	60.0806	39.1182	352.305	1362.64	4.43637	28.8078
739.616	320.33	177.459	59.2013	39.1182	352.305	1344.59	4.5127	29.8847
739.616	319.597	175.669	58.3219	38.5686	352.305	1362.64	4.5585	28.6455
738.759	319.475	176.076	58.6517	39.1182	352.305	1290.46	4.54323	28.8623
738.759	320.696	159.656	51.8368	36.9199	352.305	1312.12	4.49744	29.1956
739.616	320.94	165.236	55.4641	37.5305	352.305	1319.33	4.54323	29.9839
738.759	321.795	165.436	55.0244	37.5305	352.305	1333.77	4.22264	28.8974
740.472	322.527	169.13	55.6839	37.5305	352.305	1326.55	3.97838	29.5508
741.329	323.504	184.299	60.4104	39.3625	352.305	1348.2	4.05471	32.7189
739.616	323.848	184.853	60.4104	39.3625	352.305	1337.38	4.06998	32.7805
742.185	323.993	186.159	61.1798	39.3625	352.305	1319.33	4.37531	32.1107
741.329	324.847	189.854	62.7186	39.9121	352.305	1340.99	4.37531	33.297
740.472	324.676	180.876	59.3112	39.1182	352.305	1355.42	4.25318	33.3283
741.329	325.58	179.85	60.0806	39.1182	352.305	1384.29	4.31424	32.8424
739.616	325.214	183.444	60.6302	39.1182	352.305	1362.64	4.43637	32.9356
738.759	325.58	182.815	60.85	39.1182	352.305	1326.55	4.49744	35.2632
741.329	325.458	185.377	61.1798	39.6678	352.305	1333.77	4.5585	34.0672
740.472	325.659	184.918	60.85	39.6678	352.305	1355.42	4.45164	35.2299
739.616	325.824	188.026	63.488	40.2174	352.305	1319.33	4.39057	36.427
741.329	325.923	193.324	65.3566	40.2174	352.305	1344.59	4.32951	36.9739
740.472	314.325	193.324	65.6864	40.2174	352.305	1348.2	4.28371	37.0791
737.903	312.271	196.253	66.236	40.767	352.305	1344.59	4.5127	37.6978
737.903	310.806	196.411	66.7855	40.767	352.305	1337.38	4.57377	38.7913
736.19	310.562	205.367	71.2921	41.9883	352.305	1366.25	4.58903	40.2228
733.62	308.361	208.986	71.512	41.9883	352.305	1355.42	4.5585	40.9262
731.05	307.143	205.176	70.3029	41.9883	352.305	1322.94	4.6959	40.4155
730.194	306.391	199.956	69.9731	41.9883	352.305	1344.59	4.81803	40.2228
728.481	306.024	182.956	62.6087	39.851	352.305	1337.38	4.77223	38.6449
727.624	305.433	176.983	62.4988	39.851	352.305	1340.99	4.6501	37.7442
727.624	305.678	175.75	61.7294	39.851	352.305	1330.16	4.29897	36.5934
725.911	305.556	169.434	58.212	38.6908	352.305	1330.16	3.99365	33.9742
725.911	305.922	168.23	58.3219	38.6908	352.305	1330.16	4.14631	34.8558
725.055	312.953	167.121	57.4426	38.0801	352.305	1326.55	4.02418	34.3849
726.768	320.452	164.973	56.5633	38.0801	352.305	1315.72	3.94785	32.8951
